PLANT_ID,LIBRARY,GENETIC_SUBPOP_KINSHIP,SUBPOP,ECOTYPE_NNET,PLOIDY,COLLECTION_TYPE,COLLECTION_METHOD,COLLECTOR,STATE,COUNTY,LATITUDE,LONGITUDE,ELEVATION,NOTE_LATLONG,LOCALITY,TAXON,HABITAT,COLL_DATE,PLANTED_2018
J604.B,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"NA",Maryland,Prince George,39.0528493,-79.5778,0,"NA","NA",Panicum virgatum,"NA",NA,Y
J604.C,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"NA",Maryland,Prince George,39.0528493,-79.5778,0,"NA","NA",Panicum virgatum,"NA",NA,Y
J606.A,"NA",NA,4X,Unknown,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Michael Piantedosi, Julia Rogers, Krista Heilmann",Massachusetts,Essex,42.7430694,-70.8134,1,"NA","Parker River NWR, Newbury, MA. From Plum Island Turnpike, enter sand dune area. Pop is along edge of sand dune area adjacent to salt marsh throughout refuge.",Panicum virgatum,"Flooded saltmarsh. Associated Plants: Iva frutescens, Juncus gerandii, Spartina patens, Symphiotricurn sp. Distichlis spicata",2016-10-18,N
J606.B,INFA,NA,4X,Unknown,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Michael Piantedosi, Julia Rogers, Krista Heilmann",Massachusetts,Essex,42.7430694,-70.8134,1,"NA","Parker River NWR, Newbury, MA. From Plum Island Turnpike, enter sand dune area. Pop is along edge of sand dune area adjacent to salt marsh throughout refuge.",Panicum virgatum,"Flooded saltmarsh. Associated Plants: Iva frutescens, Juncus gerandii, Spartina patens, Symphiotricurn sp. Distichlis spicata",2016-10-18,N
J608.B,"NA",NA,4X,Unknown,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"NA","NA","NA",NA,NA,NA,Unknown Origin,Unknown Origin,Panicum virgatum,"NA",NA,Y
J611.A,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",Vermont,Orange,44.16632,-72.09589,834,"NA","In the vicinity of 3320 Route 302, Wells River, VT",Panicum virgatum,"NA",2015-09-20,Y
J611.B,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",Vermont,Orange,44.16632,-72.09589,834,"NA","In the vicinity of 3320 Route 302, Wells River, VT",Panicum virgatum,"NA",2015-09-20,N
J612.B,"NA",NA,4X,Unknown,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Carol Sawyer",Rhode Island,Washington,41.455833,-71.453889,1,"NA",Managed native grassland along Narrow River in Narraganseh. ,Panicum virgatum,"NA",2015-09-28,Y
J616.A,"NA",NA,8X,Unknown,8X,Natural Collection,Grown from GRIN Seed Packet In Austin,"Melanie Harrison, Gary Pederson",Maine,Franklin,44.58838,-70.3521,700,"NA","In the vicinity of 14 Basin Road (Highway 2), Carthage, ME",Panicum virgatum,"NA",2015-09-23,Y
J618.A,"NA",NA,4X,Unknown,4X,Natural Collection,Grown from GRIN Seed Packet In Austin,Rebecca Brown,Rhode Island,Washington,41.400278,-71.584722,43,"Along Post Road in Perryville, RI","NA",Panicum virgatum,"NA",2015-09-22,Y
J620.A,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Lauren Maynard,Virginia,Richmond,37.94308333,-76.89033333,0,"NA","Rappahannock R. V. NWR. From Mt Landing Rd going SE, turn left onto State Rte 627, go 0.9 miles, turn left onto Unnamed Rd, population 0.1 miles ahead on left",Panicum virgatum,"NA",2016-10-05,Y
J620.B,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Lauren Maynard,Virginia,Richmond,37.94308333,-76.89033333,0,"NA","Rappahannock R. V. NWR. From Mt Landing Rd going SE, turn left onto State Rte 627, go 0.9 miles, turn left onto Unnamed Rd, population 0.1 miles ahead on left",Panicum virgatum,"NA",2016-10-05,Y
J620.C,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Lauren Maynard,Virginia,Richmond,37.94308333,-76.89033333,0,"NA","Rappahannock R. V. NWR. From Mt Landing Rd going SE, turn left onto State Rte 627, go 0.9 miles, turn left onto Unnamed Rd, population 0.1 miles ahead on left",Panicum virgatum,"NA",2016-10-05,N
J622.A,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Sam Lufty,Texas,Nueces,27.632181,-97.197798,NA,"NA","Corpus Christi,TX; Newport Ave, Padre Island. 30 yards before dune nearest the beach from roadside",Panicum amarum,"NA",2017-02-18,Y
J622.B,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Sam Lufty,Texas,Nueces,27.632181,-97.197798,NA,"NA","Corpus Christi,TX; Newport Ave, Padre Island. 30 yards before dune nearest the beach from roadside",Panicum amarum,"NA",2017-02-18,Y
J622.C,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Sam Lufty,Texas,Nueces,27.632181,-97.197798,NA,"NA","Corpus Christi,TX; Newport Ave, Padre Island. 30 yards before dune nearest the beach from roadside",Panicum amarum,"NA",2017-02-18,Y
J623.A,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Matt Donahue,Arizona,Gila,34.26347,-110.83435,2187,"NA",Apache-Sitgreaves National Forest,Panicum virgatum,"NA",2016-07-21,Y
J623.B,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Matt Donahue,Arizona,Gila,34.26347,-110.83435,2187,"NA",Apache-Sitgreaves National Forest,Panicum virgatum,"NA",2016-07-21,Y
J623.C,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Matt Donahue,Arizona,Gila,34.26347,-110.83435,2187,"NA",Apache-Sitgreaves National Forest,Panicum virgatum,"NA",2016-07-21,Y
J624.A,IRWE,NA,4X,Unknown,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Matt Donahue,Arizona,Gila,34.51005,-110.72863,1973,"NA",Apache-Sitgreaves National Forest,Panicum virgatum,"NA",2016-07-21,N
J624.B,IRWF,NA,4X,Unknown,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Matt Donahue,Arizona,Gila,34.51005,-110.72863,1973,"NA",Apache-Sitgreaves National Forest,Panicum virgatum,"NA",2016-07-21,N
J625.A,"NA",NA,4X,Unknown,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Melanie Harrison and Gary Pederson,Connecticut,New London,41.33636,-72.03365,16,"NA",In the vicinity of Bluff Point State Park,Panicum virgatum,Weedy area by coast,2015-09-17,Y
J626.A,"NA",NA,4X,Unknown,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",Connecticut,New London,41.34214,-71.93334,20,"NA","In the vicinity of 12 Lords Hill Road, Stonington, CT ",Panicum virgatum,Right of way,2015-09-18,Y
J628.A,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",Massachusetts,Franklin,42.67294,-72.46135,275,"NA","In the vicinity of 194 Upper Farms Road\Highway 63, Northfield, MA",Panicum virgatum,Right of way by guardrail,2015-09-19,N
J628.B,INGC,NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",Massachusetts,Franklin,42.67294,-72.46135,275,"NA","In the vicinity of 194 Upper Farms Road\Highway 63, Northfield, MA",Panicum virgatum,Right of way by guardrail,2015-09-19,N
J629.A,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",Vermont,Orange,44.16632,-72.09589,834,"NA","In the vicinity of 3320 Route 302, Wells River, VT",Panicum virgatum,Right of way by wood line,2015-09-20,Y
J629.B,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",Vermont,Orange,44.16632,-72.09589,834,"NA","In the vicinity of 3320 Route 302, Wells River, VT",Panicum virgatum,Right of way by wood line,2015-09-20,Y
J629.C,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",Vermont,Orange,44.16632,-72.09589,834,"NA","In the vicinity of 3320 Route 302, Wells River, VT",Panicum virgatum,Right of way by wood line,2015-09-20,Y
J630.A,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",New Hampshire,Sullivan,43.52015,-72.04398,1384,"NA",In the vicinity of 2463 Highway 4A,Panicum virgatum,Right of way along wood line on south side of road,2015-09-20,N
J630.B,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",New Hampshire,Sullivan,43.52015,-72.04398,1384,"NA",In the vicinity of 2463 Highway 4A,Panicum virgatum,Right of way along wood line on south side of road,2015-09-20,N
J630.C,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",New Hampshire,Sullivan,43.52015,-72.04398,1384,"NA",In the vicinity of 2463 Highway 4A,Panicum virgatum,Right of way along wood line on south side of road,2015-09-20,N
J631.A,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",New Hampshire,Merrimack,43.29551,-71.60134,291,"NA","70 River Road (Highway 4), just north of turnabout, Boscawen, NH",Panicum virgatum,Right of way behind guardrail by wood line,2015-09-20,Y
J631.B,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",New Hampshire,Merrimack,43.29551,-71.60134,291,"NA","70 River Road (Highway 4), just north of turnabout, Boscawen, NH",Panicum virgatum,Right of way behind guardrail by wood line,2015-09-20,N
J631.C,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",New Hampshire,Merrimack,43.29551,-71.60134,291,"NA","70 River Road (Highway 4), just north of turnabout, Boscawen, NH",Panicum virgatum,Right of way behind guardrail by wood line,2015-09-20,Y
J632.A,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",New Hampshire,Merrimack,43.22626,-71.35023,392,"NA","In the vicinity of 1788 Dover Road (Highway 4\202), Epsom, NH",Panicum virgatum,Right of way,2015-09-21,Y
J632.B,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",New Hampshire,Merrimack,43.22626,-71.35023,392,"NA","In the vicinity of 1788 Dover Road (Highway 4\202), Epsom, NH",Panicum virgatum,Right of way,2015-09-21,Y
J632.C,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",New Hampshire,Merrimack,43.22626,-71.35023,392,"NA","In the vicinity of 1788 Dover Road (Highway 4\202), Epsom, NH",Panicum virgatum,Right of way,2015-09-21,N
J633.A,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",New Hampshire,Rockingham,43.11245,-71.12231,258,"NA","In the vicinity of 45 Deerfield Road, Nottingham, NH",Panicum virgatum,Right of way by guardrail,2015-09-21,N
J633.B,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",New Hampshire,Rockingham,43.11245,-71.12231,258,"NA","In the vicinity of 45 Deerfield Road, Nottingham, NH",Panicum virgatum,Right of way by guardrail,2015-09-21,Y
J633.C,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,"Rebecca Brown, Melanie Harrison, and Gary Pederson",New Hampshire,Rockingham,43.11245,-71.12231,258,"NA","In the vicinity of 45 Deerfield Road, Nottingham, NH",Panicum virgatum,Right of way by guardrail,2015-09-21,Y
J636.A,"NA",NA,4X,Unknown,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Melanie Harrison and Gary Pederson,Maine,Lincoln,44.04345,-69.51618,55,"NA","In the vicinity of 54 Highway 1, Newcastle, ME",Panicum virgatum,Right of way by guardrail,2015-09-22,Y
J637.A,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Melanie Harrison and Gary Pederson,Maine,Franklin,44.58838,-70.3521,700,"NA","In the vicinity of 14 Basin Road (Highway 2), Carthage, ME",Panicum virgatum,Right of way,2015-09-23,Y
J637.B,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Melanie Harrison and Gary Pederson,Maine,Franklin,44.58838,-70.3521,700,"NA","In the vicinity of 14 Basin Road (Highway 2), Carthage, ME",Panicum virgatum,Right of way,2015-09-23,N
J637.C,"NA",NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Melanie Harrison and Gary Pederson,Maine,Franklin,44.58838,-70.3521,700,"NA","In the vicinity of 14 Basin Road (Highway 2), Carthage, ME",Panicum virgatum,Right of way,2015-09-23,Y
J640.A,"NA",NA,4X,Unknown,4X,Natural Collection,Unknown,"NA",Massachusetts,Plymouth,41.678889,-70.774167,0,"NA","North side of Route 6 in gravel pull off area in Marion, MA",Panicum virgatum,"Sandy, heavily disturbed roadside area",2015-09-20,Y
J642.A,"NA",NA,8X,Unknown,8X,Natural Collection,Unknown,"NA",Massachusetts,Barnstable,42.060833,-70.186111,0,"NA","Route 6 at Dunes Edge Campground entrance, Provincetown, MA",Panicum virgatum,Roadside sandy area,2015-09-21,N
J642.B,"NA",NA,8X,Unknown,8X,Natural Collection,Unknown,"NA",Massachusetts,Barnstable,42.060833,-70.186111,0,"NA","Route 6 at Dunes Edge Campground entrance, Provincetown, MA",Panicum virgatum,Roadside sandy area,2015-09-21,N
J642.C,"NA",NA,8X,Unknown,8X,Natural Collection,Unknown,"NA",Massachusetts,Barnstable,42.060833,-70.186111,0,"NA","Route 6 at Dunes Edge Campground entrance, Provincetown, MA",Panicum virgatum,Roadside sandy area,2015-09-21,N
J644.A,"NA",NA,4X,Unknown,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Rebecca Brown,Rhode Island,Washington,41.385,-71.633056,7,"NA",Along US1 in Charlestown just west of Falcone Lane,Panicum virgatum,undeveloped lot in commercial area. Was mowed until a few years ago when owner quit all maintenance after a dispute with town. Slopes from road down to small wetland,2015-09-22,Y
J647.A,"NA",NA,4X,Unknown,4X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,Rebecca Brown and Carol Sawyer,Rhode Island,Washington,41.455833,-71.453889,1,"NA",Managed native grassland along Narrow River in Narraganseh. ,Panicum virgatum,"open field on banks of tidal river, mowed occasionally to control invasive species, wet sandy soil",2015-09-28,Y
J648.A,"NA",NA,8X,Unknown,8X,Cultivar,Grown From Seed Provided by Ernst,"NA",Nebraska,Green,41.081484,-96.528982,NA,Derived From Pathfinder,Developed at ARS Lincoln,Panicum virgatum,"NA",1984-08-01,N
J648.B,"NA",NA,8X,Unknown,8X,Cultivar,Grown From Seed Provided by Ernst,"NA",Nebraska,Green,41.081484,-96.528982,NA,Derived From Pathfinder,"NA",Panicum virgatum,"NA",1984-08-01,Y
J648.C,"NA",NA,8X,Unknown,8X,Cultivar,Grown From Seed Provided by Ernst,"NA",Nebraska,Green,41.081484,-96.528982,NA,Derived From Pathfinder,"NA",Panicum virgatum,"NA",1984-08-01,Y
J652.A,"NA",NA,4X,Unknown,4X,Breeding Selection,Grown From Seed Provided by Ernst,"NA","NA","NA",NA,NA,NA,Hybrid,Developed by NCSU/NCARS,Panicum virgatum,"NA",2006-01-01,Y
J653.A,"NA",NA,4X,Unknown,4X,Cultivar,Grown From Seed Provided by Ernst,"NA",Florida,Martin,27.197548,-80.252826,NA,GPS estimated using passport data,"NA",Panicum virgatum,"NA",1971-04-01,Y
J654.A,"NA",NA,8X,Unknown,8X,Cultivar,Grown From Seed Provided by Ernst,"NA",South Dakota,Sanborn,44.022206,-98.10814,NA,GPS estimated using passport data,"NA",Panicum virgatum,"NA",1956-08-01,Y
J654.B,"NA",NA,8X,Unknown,8X,Cultivar,Grown From Seed Provided by Ernst,"NA",South Dakota,Sanborn,44.022206,-98.10814,NA,GPS estimated using passport data,"NA",Panicum virgatum,"NA",1956-08-01,Y
J654.C,"NA",NA,8X,Unknown,8X,Cultivar,Grown From Seed Provided by Ernst,"NA",South Dakota,Sanborn,44.022206,-98.10814,NA,GPS estimated using passport data,"NA",Panicum virgatum,"NA",1956-08-01,Y
J655.A,"NA",NA,8X,Unknown,8X,Cultivar,Grown From Seed Provided by Ernst,"NA",South Dakota,Union,42.862135,-96.706591,340,GPS estimated using passport data,Sunburst,Panicum virgatum,"NA",1997-01-01,N
J655.B,"NA",NA,8X,Unknown,8X,Cultivar,Grown From Seed Provided by Ernst,"NA",South Dakota,Union,42.862135,-96.706591,340,GPS estimated using passport data,Sunburst,Panicum virgatum,"NA",1997-01-01,Y
J655.C,"NA",NA,8X,Unknown,8X,Cultivar,Grown From Seed Provided by Ernst,"NA",South Dakota,Union,42.862135,-96.706591,340,GPS estimated using passport data,Sunburst,Panicum virgatum,"NA",1997-01-01,Y
J659.A,IRWY,NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,J.D Palacio-Mejia,Texas,Wise,33.32106,-97.581455,321,"NA",LBJ National Grassland,Panicum virgatum,Growing at the small creek shore,2017-06-24,Y
J659.B,IRWZ,NA,8X,Unknown,8X,Natural Collection,Rhizome Plug Dug from Single Indvidual in a Natural Population,J.D Palacio-Mejia,Texas,Wise,33.32106,-97.581455,321,"NA",LBJ National Grassland,Panicum virgatum,Growing at the small creek shore,2017-06-24,N
